ID,Medical importance group,Source,Family,Genus,Species,Epithet,Author,Deparment,Municipality,Locality,Type locality,LAN,LONG,Elevation,Remarks,Model
167,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Rionegro,"Vereda La Honda, Club Rhinos, Los Baicales",No,7.4185278,-73.3358611,220.0,,Yes
168,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,El Carmen de Chucurí,"Vereda Riosucio, quebrada Concordia",No,6.5599722,-73.5746667,831.0,,Yes
169,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Sucre,Colosó,Estación primates,No,9.536167,-75.350167,365.0,,Yes
170,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,San Cipriano,No,3.839281,-76.898149,75.0,,Yes
171,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,El Carmen de Chucurí,Unknown,No,6.624648,-73.600199,371.0,,Yes
172,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,San Vicente de Chucurí,Unknown,No,6.844734,-73.720342,123.0,,Yes
173,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Ayapel,"Nariiño, Bosque Quebracha",No,8.296666667,-74.99083333,20.0,,Yes
174,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Boyacá,Puerto Boyacá,"Pto. Romero, Vda. La Fiebre.",No,5.848008889,-74.31406,915.0,,Yes
175,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Norte de Santander,Toledo,PNN Tamá,No,7.23512,-72.25186,975.0,"Troubled locality, dubius species determination",Yes
176,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,Chimichagua,La Calera del Cerro.,No,9.219499444,-73.71168194,20.0,,Yes
177,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,"Corregimiento San Clemente, Vda. La Oscurana, Finca Nueva Estrella.",No,8.010192,-76.120631,82.0,,Yes
178,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Samaná,"1,5 Km. Campamento Tasajos, CHEC.",No,5.404313,-74.955062,1004.0,,Yes
179,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Bolívar,Unknown,No,1.856366389,-76.98594861,1696.0,,Yes
180,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Landázuri,Unknown,No,6.358611111,-73.89944444,218.0,,Yes
181,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Represa de Anchicayá,No,3.535277778,-76.86805556,649.0,,Yes
182,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Medio San Juan,"Caño Comperro, frente a Noanama",No,4.680921,-76.925076,14.0,,Yes
183,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",La Guajira,San Juan del Cesar,Río Cesar,No,10.77857861,-73.01400528,247.0,,Yes
184,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.319722222,-76.6177778,98.0,,Yes
185,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.319722222,-76.6177778,98.0,,Yes
186,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.319722222,-76.6177778,98.0,,Yes
187,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.319722222,-76.6177778,98.0,,Yes
188,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Tadó,Angostura,No,5.31596,-76.43481,204.0,,Yes
189,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.32638889,-76.615,105.0,,Yes
190,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.32638889,-76.615,105.0,,Yes
191,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.32638889,-76.615,105.0,,Yes
192,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Nuquí,Unknown,No,5.6993,-77.24996,43.0,,Yes
193,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Tadó,Angostura,No,5.326666667,-76.4447222,172.0,,Yes
194,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.360277778,-76.6458333,97.0,,Yes
195,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.360277778,-76.6458333,97.0,,Yes
196,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Quibdó,Pacurita (Cabó­ ),No,5.686388889,-76.6333333,97.0,,Yes
197,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Quibdó,Pacurita (Cabó­ ),No,5.686388889,-76.6333333,97.0,,Yes
198,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,El Carmen de Atrato,"km 15, vía Quibdó - Medellí­n",No,5.796666667,-76.31888889,726.0,,Yes
199,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,San Silvestre,No,7.152938,-73.406518,185.0,,Yes
200,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,San Silvestre,No,7.152391,-73.404477,189.0,,Yes
201,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Carlos,"Carretera San Carlos-Vda. Patio Bonito, Hda. Las Vegas.",No,6.195914,-74.93108,1129.0,,Yes
202,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Choachí,Afueras del casco urbano.,No,4.528888889,-73.92305556,1924.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
203,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Bajo Anchicayá,No,3.613741,-76.91095,291.0,,Yes
204,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,La Victoria,"vereda Carrizales, El Tigre",No,5.555388889,-74.87622222,592.0,,Yes
205,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,La Victoria,"vereda Carrizales, El Tigre",No,5.555388889,-74.87622222,592.0,,Yes
206,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Norte de Santander,Cúcuta,Quebrada Seca,No,7.914480556,-72.54807222,286.0,,Yes
207,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Juán Nepomuceno,La Espantosa,No,9.9425,-75.16427778,273.0,,Yes
208,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Jacinto,Pujana,No,9.9165,-75.16419444,349.0,,Yes
209,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,La Jagua de Ibirico,Campamento,No,9.6551,-73.48869,66.0,,Yes
210,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Juan Nepomuceno,Raicero,No,9.9612033,-75.14818535,364.0,,Yes
211,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,"Vereda Sogamoso, Hidrosogamoso - Casa de Máquinas",No,7.103761,-73.411393,189.0,,Yes
212,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Rionegro,"Vereda La Honda, antiguo Club Rhinos, actualmente Las Cascadas de Baical o Baicales",No,7.246671586,-73.21537594,745.0,,Yes
213,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,"Vereda Marta, potrero cerca a la quebrada Las Colonias, sitio donde va a quedar el depósito de maquinarias de Isagen, margen derecho del Río Sogamoso",No,7.103597,-73.407844,272.0,,Yes
214,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda La Putana Baja, margen izquierdo del rí­o Sogamoso, 1 Km arriba del puente colgante, casa aproximadamente a 250 m",No,7.103541,-73.425826,185.0,,Yes
215,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,"Vereda La Parroquia, alrededores quebrada Aguablanca",No,7.07611,-73.28816,955.0,,Yes
216,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Zapatoca,"Vereda Belmonte, Cerro de San Pablo",No,6.975827196,-73.3993709,583.0,,Yes
217,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Barrancabermeja,Ciénaga Sábalo,No,7.114114493,-73.7746115,81.0,,Yes
218,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda La Putana, Sector Puerto Velo, Finca La India",No,7.071533,-73.520867,330.0,,Yes
219,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,"Vereda Caño Linderos, Qda. Santa María",No,7.102585,-73.384788,436.0,,Yes
220,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda La Putana, sector La Aguamieluda, Finca Bella Vista",No,7.020352,-73.448006,590.0,,Yes
221,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda Sogamoso, sector Corintios, Finca La Esperanza",No,6.99673,-73.414754,687.0,,Yes
222,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda La Putana, sector Puertobelo, Filo de la Vizcaina, Qda. La Salvadera",No,7.071533,-73.520867,330.0,,Yes
223,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Cimitarra,"Vereda El Tigre, Hacienda La Dorada",No,6.408635,-74.105932,152.0,,Yes
224,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Sabana de Torres,Vereda Rosa Blanca,No,7.458624,-73.520172,85.0,,Yes
225,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,El Banco,Ciénaga de Chilloa,No,9.100843688,-73.97876755,22.0,,Yes
226,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Sucre,Vereda Campo Alegre,No,6.005634,-74.029413,1133.0,,Yes
227,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,"Vereda El Puente, finca El Resplandor",No,7.112787,-73.409314,273.0,,Yes
228,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,"Vereda La Parroquia, alrededores quebrada Aguablanca",No,7.07611,-73.28816,955.0,,Yes
229,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda el Tablazo, embalse río sogamoso",No,7.03531,-73.342869,376.0,,Yes
230,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,"Vereda Marta, alrededores quebrada Santa María",No,7.102585,-73.384788,436.0,,Yes
231,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,Vereda Tablacito,No,7.0786,-73.321073,434.0,,Yes
232,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,Vereda Tablacito,No,7.0786,-73.321073,434.0,,Yes
233,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,Proyecto Hidroelectrico del Río Sogamoso,No,7.069513,-73.359042,204.0,,Yes
234,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Caparrapí,"Vereda Volcanes, Cerca de la escuela rural, al lado de la quebrada Volcanera",No,5.343742,-74.490636,1254.0,,Yes
235,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda La Putana, sector La Aguamieluda, Finca Bella Vista",No,7.020352,-73.448006,590.0,,Yes
236,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Betulia,"Vereda La Putana, sector Puertobelo, Filo de la Vizcaina, Qda. La Salvadera",No,7.071533,-73.520867,330.0,,Yes
237,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Sucre,La Tipa,No,5.956132,-74.065343,515.0,,Yes
238,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Girón,Unknown,No,9.100843688,-73.97887951,31.0,,Yes
239,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Tadó,Angostura,No,5.326666667,-76.4447222,172.0,,Yes
240,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.360277778,-76.6458333,97.0,,Yes
241,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Uniónn Panamericana,Salero,No,5.360277778,-76.6458333,97.0,,Yes
242,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,El Carmen de Viboral,Finca debajo de la vereda El Porvenir a 4.8 km,No,5.8984167,-75.1741944,1038.0,,Yes
243,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Sucre,Colosó,Estación primates,No,9.536167,-75.350167,365.0,,Yes
244,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Planeta Rica,Maraí±onal,No,8.302762995,-75.652209,82.0,,Yes
245,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Unknown,No,11.306441,-74.065756,185.0,,Yes
246,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Cimitarra,Unknown,No,6.330435,-74.006129,148.0,,Yes
247,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,vía mingeo-Santa Mart,No,11.283824,-74.007797,149.0,,Yes
248,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Dagua,Unknown,No,3.849327,-76.786634,484.0,,Yes
249,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Puerto Triunfo,Unknown,No,5.928242,-74.839103,344.0,,Yes
250,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Maceo,Unknown,No,6.455236,-74.79123,777.0,,Yes
251,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Puerto Nare,Unknown,No,6.060551,-74.669206,155.0,,Yes
252,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Timbiquí,Aeropuerto,No,2.776383,-77.667195,2.0,,Yes
253,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Riosucio,Unknown,No,7.843656,-77.137585,37.0,,Yes
254,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Rafael,"Vereda El Jague, Sitio Vivero",No,6.352027778,-75.00811111,1084.0,,Yes
255,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Dagua,Unknown,No,3.845448,-76.79143,326.0,,Yes
256,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,vía mingeo-Santa Mart,No,11.283454,-74.006383,150.0,,Yes
257,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Ayapel,Unknown,No,8.090505,-75.090909,72.0,,Yes
258,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,El Carmen de Chucurí,"Vereda Riosucio, quebrada Concordia",No,6.5599722,-73.5746667,831.0,,Yes
259,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,"Isla Gorgona, Laguna ""Cabrera"".",No,2.966666667,-78.18611111,216.0,,Yes
260,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,"Isla Gorgona, Campamento de Prisión , norte.",No,2.965277778,-78.17611111,216.0,,Yes
261,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,"Campamento ""Cartón Colombia"", Km. 13 carretera Buenaventura.",No,3.883333333,-77.02833333,11.0,,Yes
262,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Samaná,Norcasia.,No,5.575833333,-74.88805556,726.0,,Yes
263,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Pueblo Nuevo,"El Arcial, Vda. La Vaqueta.",No,8.326944444,-75.30305556,25.0,,Yes
264,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,"Qda. La Mina, Casa Pedro Nuí±ez.",No,8.02333,-76.228584,240.0,,Yes
265,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,"Qda. La Mina, Casa Pedro Nuí±ez.",No,8.02333,-76.228584,240.0,,Yes
266,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Litoral de San Juan,"Bajo San Juan, comunidad Tarapalito.",No,4.2273,-77.135839,11.0,,Yes
267,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,El Paso,"Potrerillo, Hda. El Palomar, Ciénaga matapalma",No,9.553333333,-73.64055556,30.0,,Yes
268,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,Chimichagua,Finca Villa Hermosa.,No,9.487222222,-73.68027778,33.0,,Yes
269,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Unknown,No,11.306441,-74.065756,180.0,,Yes
270,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",La Guajira,Dibulla,"Bello Horizonte, Mingeo",No,11.2302778,-73.45027778,114.0,,Yes
271,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Juán Nepomuceno,La Espantosa,No,9.9425,-75.16427778,273.0,,Yes
272,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Jacinto,Pujana,No,9.9165,-75.16419444,349.0,,Yes
273,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,El Guamo,Puerta Roja,No,10.0346667,-75.01369444,185.0,,Yes
274,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Río aguaclara,No,3.672778,-76.944444,104.0,,Yes
275,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,"Puerto Merizalde, Río Naya",No,3.251944,-77.419167,5.0,,Yes
276,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,"Río Cajambre, quebrada Caimancito",No,3.369527,-77.102604,116.0,,Yes
277,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Río aguaclara,No,3.672778,-76.944444,104.0,,Yes
278,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Norte de Santander,Bochalema,"Corregimiento de La DonJuana, Vereda Naranjales",No,7.675555556,-72.61738889,1036.0,,Yes
279,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Norte de Santander,Sardinata,300m vía Cúcuta - Ocaña,No,8.072485,-72.804478,330.0,,Yes
280,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,La Victoria,"vereda Central Miel I, Cantera",No,5.567,-74.87119444,333.0,,Yes
281,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Pablo,Unknown,No,7.117416667,-74.35402778,351.0,,Yes
282,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,San Rafael,"Central hidroelí©ctrica Jaguas, Vereda El Jagí¼e, Tunel de fuga",No,6.362222222,-74.99161111,1084.0,,Yes
283,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Planeta Rica,Medio Rancho,No,8.327530001,-75.635216,80.0,,Yes
284,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Timbiquí,Aeropuerto,No,2.777744,-77.667606,2.0,,Yes
285,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Barrancabermeja,Unknown,No,7.00986,-73.656254,123.0,,Yes
286,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Unknown,No,3.839591,-76.893311,128.0,,Yes
287,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,San Vicente de Chucurí,Unknown,No,6.86771,-73.712148,115.0,,Yes
288,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Unknown,No,11.283813,-74.007744,149.0,,Yes
289,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,San Vicente de Chucurí,Unknown,No,6.986249,-73.653804,88.0,,Yes
290,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Nuquí,Unknown,No,5.625527,-77.416188,24.0,,Yes
291,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cesar,La Jagua de Ibirico,Drummond,No,9.554412,-73.301305,151.0,,Yes
292,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Norte de Santander,Cúcuta,"Rosario de Cucuta, Colombia",No,7.843788889,-72.46968889,386.0,,Yes
293,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Sonsón,Unknown,No,5.82898,-74.87895,436.0,,Yes
294,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Unknown,No,3.873456,-77.271034,40.0,,Yes
295,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,"Qda. Pita, afluente Rí­o Esmeraldas.",No,7.476944444,-75.96527778,272.0,,Yes
296,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Magdalena,Santa Marta,Unknown,No,11.306441,-74.065756,179.0,,Yes
297,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Bolívar,San Juan Nepomuceno,Unknown,No,9.961648,-75.137686,450.0,,Yes
298,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Ubalá,"Mambita, Vda. Campo Hermoso.",No,4.755161,-73.352769,1389.0,"Troubled locality, could be Bothrocophias microphtalmus species group",No
299,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Sonsón,Unknown,No,5.770169,-75.055855,1838.0,,Yes
300,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,"Qda. La Mina, Casa Pedro Nuí±ez.",No,8.02333,-76.228584,240.0,,Yes
301,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Tierralta,"Urrí¡, Estación Las Dantas.",No,5.342936667,-74.96263556,594.0,,Yes
302,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Sabana de Torres,"Vda. Agua Bonita, ca. 5 Km. S de Cabecera Municipal, Cabildo Verde.",No,7.350879,-73.496033,160.0,,Yes
303,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Córdoba,Pueblo Nuevo,Corregimiento Puerto Santo.,No,8.4131541,-75.316472,29.0,,Yes
304,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Sucre,Colosó,Estación primates,No,9.536167,-75.350167,365.0,,Yes
305,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Landázuri,Unknown,No,6.358611111,-73.89944444,203.0,,Yes
306,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Santander,Piedecuesta,"Quebrada La Lechera, afluente Rí­o Opón.",No,6.261636389,-73.77749083,754.0,,Yes
307,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Represa de Anchicayá,No,3.535277778,-76.86805556,649.0,,Yes
308,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cauca,Guapi,"Isla Gorgona, Monte.",No,2.9675,-78.18027778,230.0,,Yes
309,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,"Campamento ""Cartón Colombia"", Km. 13 carretera Buenaventura.",No,3.883333333,-77.02833333,11.0,,Yes
310,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Antioquia,Chigorodó,near Turbo,No,7.6769,-76.6864,30.0,,Yes
311,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Samaná,"Vereda Montebello, finca El Horizonte",No,5.57389,-74.93611,488.0,,Yes
312,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Samaná,"Vereda La Sonrisa, finca La Sonrisa, zona de captación del trasvase del Rí­o Manso",No,5.6081,-74.95535,660.0,,Yes
313,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Samaná,Carretera que conecta a Norcasia con Samaná,No,5.53021,-74.97429,1098.0,,Yes
314,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Caldas,Norcasia,"Reserva Natural privada Rio Manso, vereda San Roque",No,5.668944444,-74.78822222,199.0,,Yes
315,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Cundinamarca,Mambita,Campamento,No,4.762944,-73.328083,821.0,,Yes
316,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Chocó,Medio San Juan,"Cano Docordo, between Cucurrupi and Noanama, on Rio San Juan",No,4.553883,-77.004317,25.0,,Yes
317,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,Unknown,No,3.842128,-77.200669,23.0,,Yes
318,1,4,Viperidae,Bothrops,Bothrops asper,asper,"GARMAN, 1883",Valle del Cauca,Buenaventura,"Río Cajambre, quebrada Caimancito",No,3.369527,-77.102604,116.0,,Yes
